,Country Code,Marca,Modelo,Modelo alfanumérico,category,name,quantity_available,state,Currency,original_price,price,sales,date_scraped,scrape_link,Specification Name,Specification Value
0,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Voltaje,100V/240V
1,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Frecuencia,50 Hz x 60 Hz
2,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Es smart,Sí
3,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Sistema operativo,Linux
4,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con apagado automático,Sí
5,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Ancho x Profundidad x Altura,735 mm x 94 mm x 442 mm
6,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Ancho con soporte,735 mm
7,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Profundidad con soporte,201 mm
8,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Altura con soporte,490 mm
9,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Cantidad de parlantes,2
10,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Potencia máxima de los parlantes,20 W
11,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Modos de sonido,Stereo
12,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Apps integradas,"Netflix, Prime Video, YouTube, Web browser, Netrange, Facebook"
13,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Tipo de pantalla,LED
14,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Tamaño de la pantalla,"32 """
15,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Tipo de resolución,Full HD
16,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Resolución máxima,1366 px - 768 px
17,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Relación de aspecto,16:9
18,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Frecuencia de actualización de la pantalla,60 Hz
19,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con USB,Sí
20,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con HDMI,Sí
21,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Cantidad de puertos HDMI,3
22,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Cantidad de puertos USB,2
23,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con Wi-Fi,Sí
24,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con ethernet,Sí
25,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con VGA,Sí
26,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con entrada S/PDIF,Sí
27,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con entrada por video componentes,Sí
28,CL,Aiwa,AW32B4SM,,Televisores Nuevo,"Smart TV Aiwa AW32B4SM LED Full HD 32"" 100V/240V",190,Nuevo ,pesos,179990,129990,3076,04/08/2022 19:17:16,https://www.mercadolibre.cl/smart-tv-aiwa-aw32b4sm-led-full-hd-32-100v240v/p/MLC18241785?pdp_filters=category:MLC1002#searchVariation=MLC18241785&position=1&search_layout=stack&type=product&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con entrada de antena RF,Sí
29,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Voltaje,AC 100-240V 50/60Hz
30,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Es smart,Sí
31,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Sistema operativo,Android TV
32,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Ancho x Profundidad x Altura,9.1 cm x 97 cm x 56.4 cm
33,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Ancho con soporte,97 cm
34,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Profundidad con soporte,22 cm
35,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Altura con soporte,62 cm
36,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Cantidad de parlantes,2
37,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Potencia máxima de los parlantes,16 W
38,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Modos de sonido,Dolby Digital
39,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Tipo de pantalla,LED
40,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Tamaño de la pantalla,"43 """
41,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Tipo de resolución,Full HD
42,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Resolución máxima,1920 px - 1080 px
43,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Relación de aspecto,16:9
44,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Frecuencia de actualización de la pantalla,60 Hz
45,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con USB,Sí
46,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con HDMI,Sí
47,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Cantidad de puertos HDMI,3
48,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Cantidad de puertos USB,2
49,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con Wi-Fi,Sí
50,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con VGA,No
51,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Línea,Serie V
52,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Color,Negro
53,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Es 3D,No
54,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Es curvo,No
55,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Es portátil,No
56,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Cantidad de núcleos del procesador,4
57,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Peso,6.5 kg
58,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con función screen share,Sí
59,CL,Caixun,C43V1HA,C43V1HA,Televisores Nuevo,Smart Tv Caixun 43 Fhd Android C43v1fa,339,Nuevo ,pesos,299990,149990,2247,04/08/2022 19:17:18,https://articulo.mercadolibre.cl/MLC-933661578-smart-tv-caixun-43-fhd-android-c43v1fa-_JM#position=27&search_layout=stack&type=item&tracking_id=1bc60434-0932-4bfa-8cbf-badbcef39b74,Con HDR,Sí
