,open,high,low,close,adjclose,volume,ticker
2021-01-13,3613.281005859375,3622.347900390625,3575.594970703125,3598.652099609375,3598.652099609375,388100,000001.SS
2021-01-14,3584.931884765625,3599.05810546875,3559.60009765625,3565.905029296875,3565.905029296875,347700,000001.SS
2021-01-15,3566.284912109375,3589.26611328125,3533.7880859375,3566.3779296875,3566.3779296875,324600,000001.SS
2021-01-18,3554.800048828125,3608.77001953125,3544.260009765625,3596.219970703125,3596.219970703125,301700,000001.SS
2021-01-19,3596.360107421875,3603.14990234375,3553.02001953125,3566.3798828125,3566.3798828125,323400,000001.SS
2021-01-20,3564.12109375,3589.9619140625,3556.443115234375,3583.092041015625,3583.092041015625,272300,000001.SS
2021-01-21,3590.925048828125,3636.243896484375,3585.802001953125,3621.263916015625,3621.263916015625,327500,000001.SS
2021-01-22,3616.5400390625,3616.5400390625,3585.033935546875,3606.75,3606.75,324500,000001.SS
2021-01-25,3605.361083984375,3637.10009765625,3591.02001953125,3624.238037109375,3624.238037109375,327300,000001.SS
2021-01-26,3610.968994140625,3610.968994140625,3564.741943359375,3569.428955078125,3569.428955078125,278100,000001.SS
2021-01-27,3567.550048828125,3578.800048828125,3546.489990234375,3573.340087890625,3573.340087890625,264100,000001.SS
2021-01-28,3534.6689453125,3549.5439453125,3496.87890625,3505.176025390625,3505.176025390625,270900,000001.SS
2021-01-29,3521.718017578125,3531.597900390625,3446.547119140625,3483.069091796875,3483.069091796875,293700,000001.SS
2021-02-01,3477.172119140625,3506.388916015625,3469.875,3505.283935546875,3505.283935546875,277600,000001.SS
2021-02-02,3510.80810546875,3535.501953125,3495.568115234375,3533.68505859375,3533.68505859375,264500,000001.SS
2021-02-03,3531.14892578125,3544.009033203125,3508.507080078125,3517.30810546875,3517.30810546875,297400,000001.SS
2021-02-04,3503.779052734375,3524.721923828125,3465.77099609375,3501.85888671875,3501.85888671875,298800,000001.SS
2021-02-05,3509.489990234375,3536.5400390625,3492.9599609375,3496.330078125,3496.330078125,290100,000001.SS
2021-02-08,3504.56298828125,3542.2080078125,3492.12890625,3532.447021484375,3532.447021484375,249800,000001.SS
2021-02-09,3539.77294921875,3604.010986328125,3528.676025390625,3603.489013671875,3603.489013671875,253800,000001.SS
2021-02-10,3612.613037109375,3662.76611328125,3612.5048828125,3655.087890625,3655.087890625,257900,000001.SS
2021-02-18,3721.0869140625,3731.68701171875,3663.6640625,3675.35693359375,3675.35693359375,340300,000001.SS
2021-02-19,3661.782958984375,3699.64990234375,3634.014892578125,3696.16796875,3696.16796875,361100,000001.SS
2021-02-22,3707.18994140625,3717.27001953125,3642.43994140625,3642.43994140625,3642.43994140625,488800,000001.SS
2021-02-23,3617.699951171875,3672.14990234375,3617.699951171875,3636.360107421875,3636.360107421875,398900,000001.SS
2021-02-24,3638.93603515625,3645.64697265625,3531.593994140625,3564.080078125,3564.080078125,362200,000001.SS
2021-02-25,3595.5400390625,3608.56005859375,3568.469970703125,3585.050048828125,3585.050048828125,366200,000001.SS
2021-02-26,3514.56005859375,3550.409912109375,3500.699951171875,3509.080078125,3509.080078125,333300,000001.SS
2021-03-01,3531.47998046875,3552.56689453125,3511.989013671875,3551.39990234375,3551.39990234375,315500,000001.SS
2021-03-02,3566.85205078125,3566.85205078125,3485.364013671875,3508.591064453125,3508.591064453125,339800,000001.SS
2021-03-03,3500.159912109375,3577.6201171875,3498.719970703125,3576.89990234375,3576.89990234375,347700,000001.SS
2021-03-04,3546.639892578125,3552.199951171875,3487.3798828125,3503.489990234375,3503.489990234375,393600,000001.SS
2021-03-05,3463.30908203125,3523.568115234375,3456.6669921875,3501.987060546875,3501.987060546875,356400,000001.SS
2021-03-08,3524.97998046875,3542.300048828125,3421.219970703125,3421.409912109375,3421.409912109375,387000,000001.SS
2021-03-09,3415.340087890625,3429.14990234375,3328.31005859375,3359.2900390625,3359.2900390625,407700,000001.SS
2021-03-10,3389.840087890625,3397.030029296875,3354.820068359375,3357.739990234375,3357.739990234375,299700,000001.SS
2021-03-11,3369.89990234375,3436.830078125,3369.89990234375,3436.830078125,3436.830078125,322100,000001.SS
2021-03-12,3447.199951171875,3454.510009765625,3417.239990234375,3453.080078125,3453.080078125,358000,000001.SS
2021-03-15,3441.8798828125,3457.489990234375,3392.510009765625,3419.949951171875,3419.949951171875,367800,000001.SS
2021-03-16,3424.652099609375,3448.883056640625,3406.175048828125,3446.73291015625,3446.73291015625,316700,000001.SS
2021-03-17,3435.73193359375,3454.055908203125,3410.281982421875,3445.551025390625,3445.551025390625,280100,000001.SS
2021-03-18,3449.64111328125,3478.14501953125,3449.376953125,3463.068115234375,3463.068115234375,284400,000001.SS
2021-03-19,3423.8701171875,3439.52001953125,3389.2900390625,3404.659912109375,3404.659912109375,309200,000001.SS
2021-03-22,3406.1201171875,3443.659912109375,3404.22998046875,3443.43994140625,3443.43994140625,312600,000001.SS
2021-03-23,3445.340087890625,3445.419921875,3390.050048828125,3411.510009765625,3411.510009765625,326400,000001.SS
2021-03-24,3394.1298828125,3415.2900390625,3362.179931640625,3367.06005859375,3367.06005859375,317400,000001.SS
2021-03-25,3355.070068359375,3382.22998046875,3344.969970703125,3363.590087890625,3363.590087890625,270700,000001.SS
2021-03-26,3373.31689453125,3423.222900390625,3373.31689453125,3418.326904296875,3418.326904296875,274600,000001.SS
2021-03-29,3429.632080078125,3449.833984375,3409.886962890625,3435.300048828125,3435.300048828125,284800,000001.SS
2021-03-30,3432.530029296875,3457.6298828125,3423.320068359375,3456.679931640625,3456.679931640625,285400,000001.SS
2021-03-31,3452.2099609375,3452.2099609375,3420.830078125,3441.909912109375,3441.909912109375,283000,000001.SS
2021-04-01,3444.81005859375,3470.030029296875,3438.830078125,3466.330078125,3466.330078125,275200,000001.SS
2021-04-02,3472.6279296875,3487.5859375,3462.83203125,3484.39208984375,3484.39208984375,262700,000001.SS
2021-04-06,3491.6298828125,3493.280029296875,3471.760009765625,3482.969970703125,3482.969970703125,234700,000001.SS
2021-04-07,3483.419921875,3483.419921875,3453.18994140625,3479.6298828125,3479.6298828125,295800,000001.SS
2021-04-08,3467.489990234375,3495.909912109375,3459.320068359375,3482.550048828125,3482.550048828125,331800,000001.SS
2021-04-09,3475.43994140625,3475.449951171875,3442.139892578125,3450.679931640625,3450.679931640625,280100,000001.SS
2021-04-12,3445.969970703125,3456.159912109375,3403.89990234375,3412.949951171875,3412.949951171875,309600,000001.SS
2021-04-13,3411.2900390625,3425.389892578125,3387.89990234375,3396.469970703125,3396.469970703125,270600,000001.SS
2021-04-14,3397.02001953125,3420.030029296875,3392.97998046875,3416.719970703125,3416.719970703125,233200,000001.SS
2021-04-15,3409.610107421875,3409.610107421875,3373.090087890625,3398.989990234375,3398.989990234375,234000,000001.SS
2021-04-16,3407.18994140625,3432.6298828125,3394.1298828125,3426.6201171875,3426.6201171875,258600,000001.SS
2021-04-19,3427.550048828125,3479.010009765625,3414.360107421875,3477.550048828125,3477.550048828125,302700,000001.SS
2021-04-20,3467.14990234375,3494.300048828125,3463.4599609375,3472.93994140625,3472.93994140625,285300,000001.SS
2021-04-21,3456.300048828125,3481.25,3450.110107421875,3472.929931640625,3472.929931640625,253800,000001.SS
2021-04-22,3482.830078125,3485.360107421875,3456.320068359375,3465.110107421875,3465.110107421875,251100,000001.SS
2021-04-23,3462.090087890625,3482.360107421875,3456.330078125,3474.169921875,3474.169921875,249400,000001.SS
2021-04-26,3484.110107421875,3497.1201171875,3438.570068359375,3441.169921875,3441.169921875,277000,000001.SS
2021-04-27,3440.090087890625,3443.85009765625,3417.260009765625,3442.610107421875,3442.610107421875,253000,000001.SS
