,countrycode,category,title,Marque,offers,avg price,currency,scrapelink,scrapedate,level_9,0
0,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Forme d'écran,Plat
1,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Wifi,Oui
2,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Bluetooth,Oui
3,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Modèle du Bluetooth,5.0
4,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Miracast,Oui
5,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Couleur du produit,Argent
6,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,NVIDIA G-SYNC,Oui
7,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Prise en charge HDR,Oui
8,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Nombre de port ethernet LAN (RJ-45),1
9,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Sortie Audio numérique (Optique),1
10,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Ethernet/LAN,Oui
11,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Type HD,4K Ultra HD
12,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Résolution de l'écran,3840 x 2160 pixels
13,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Format d'image,16:9
14,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Smart TV,Oui
15,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Internet TV,Oui
16,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Système d'exploitation installé,Web OS
17,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Prise en charge d’Apple AirPlay 2,Oui
18,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Nombre de haut-parleurs,4
19,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Montage VESA,Oui
20,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Conception sans châssis,Oui
21,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Quantité de ports HDMI,4
22,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Connecteur PC intégré (D-Sub),Non
23,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Quantité de Ports USB 2.0,3
24,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Interface Commune (IC),Oui
25,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Interface commune Plus (Cl+),Oui
26,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Version HDMI,2.1
27,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Consommation d'énergie (mode veille),"0, 5 W"
28,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Standards wifi,Wi-Fi 6 (802.11ax)
29,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Type de tuner,Analogique et numérique
30,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Timeshift,Oui
31,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Navigateur Web,Oui
32,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Enregistrement USB,Oui
33,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Mode Jeu,Oui
34,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Fonction Télétexte,Oui
35,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Commande vocale,Oui
36,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Fréquence d'entrée AC,50/60 Hz
37,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Tension d'entrée AC,100 - 240 V
38,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,AMD FreeSync,Oui
39,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Convertisseur 4K,Oui
40,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Décodeurs audio intégrés,Dolby Atmos
41,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Navigation,Oui
42,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Quantité de ports RF,2
43,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Taille de l'écran,"139, 7 cm (55)"
44,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Télétexte,2000 pages
45,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Puissance évaluée de RMS,60 W
46,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Technologie d'affichage,OLED
47,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Taux de rafraîchissement natif,120 Hz
48,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Intel® Wireless Display (Intel® WiDi),Oui
49,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Réduction du bruit,Non
50,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Plage d’efficacité énergétique,A à G
51,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Diagonale d'écran (cm),"139, 7 cm"
52,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Classe d'efficacité énergétique (SDR),G
53,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Classe d'efficacité énergétique (HDR),G
54,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Télécommande fournie,Oui
55,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Consommation d'énergie (HDR) pour 1000 heures,166 kWh
56,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Profondeur (sans support),"2, 72 cm"
57,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Consommation d'énergie (SDR) pour 1000 heures,81 kWh
58,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Modes Smart,Cinéaste
59,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Fonctions du jeu,Taux de rafraîchissement variable (VRR)
60,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Type AMD FreeSync,FreeSync Premium
61,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Année de lancement,2022
62,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Technologie HDR (plage dynamique élevée),"Dolby Vision IQ, High Dynamic Range 10 Pro (HDR10 Pro), Hybrid Log-Gamma (HLG)"
63,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Technologie de traitement d'image,"LG AI Picture Pro, LG True Color Accuracy Pro, LG Ultra Luminance Pro"
64,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Modes sonores,"AI Sound Pro, Clear Voice Pro"
65,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Format du système de signal numérique,"DVB-C2, DVB-S, DVB-S2, DVB-T, DVB-T2"
66,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Largeur (sans support),"122, 2 cm"
67,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Hauteur (sans support),"69, 8 cm"
68,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Poids (sans support),"17, 1 kg"
69,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Type, OLED
70,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Résolution, 4K
71,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Tailled'écran," 55 pouces, 65 pouces"
72,BE,Téléviseur,LG TV OLED 4K OLED55G26LA (2022) - 65 pouces, LG,10,1700.69,€,https://www.123comparer.be/Televiseur/26922530.html,08/04/2023 12:15:01,Référence(EAN), 8806091611963
73,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Forme d'écran,Plat
74,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Wifi,Oui
75,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Bluetooth,Oui
76,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Modèle du Bluetooth,5.0
77,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Miracast,Oui
78,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Couleur du produit,Beige
79,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,NVIDIA G-SYNC,Oui
80,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Prise en charge HDR,Oui
81,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Nombre de port ethernet LAN (RJ-45),1
82,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Sortie Audio numérique (Optique),1
83,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Ethernet/LAN,Oui
84,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Type HD,4K Ultra HD
85,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Résolution de l'écran,3840 x 2160 pixels
86,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Format d'image,16:9
87,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Smart TV,Oui
88,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Internet TV,Oui
89,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Système d'exploitation installé,Web OS
90,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Prise en charge d’Apple AirPlay 2,Oui
91,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Montage VESA,Oui
92,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Quantité de ports HDMI,3
93,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Connecteur PC intégré (D-Sub),Non
94,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Quantité de Ports USB 2.0,2
95,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Interface Commune (IC),Oui
96,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Interface commune Plus (Cl+),Oui
97,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Version HDMI,2.1
98,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Consommation d'énergie (mode veille),"0, 5 W"
99,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Standards wifi,Wi-Fi 6 (802.11ax)
100,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Type de tuner,Analogique et numérique
101,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Timeshift,Oui
102,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Navigateur Web,Oui
103,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Mode Jeu,Oui
104,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Fonction Télétexte,Oui
105,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Commande vocale,Oui
106,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Fréquence d'entrée AC,50/60 Hz
107,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Tension d'entrée AC,100 - 240 V
108,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,AMD FreeSync,Oui
109,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Convertisseur 4K,Oui
110,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Décodeurs audio intégrés,Dolby Atmos
111,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Navigation,Oui
112,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Quantité de ports RF,2
113,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Taille de l'écran,"139, 7 cm (55)"
114,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Télétexte,2000 pages
115,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Puissance évaluée de RMS,40 W
116,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Technologie d'affichage,OLED
117,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Taux de rafraîchissement natif,120 Hz
118,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Intel® Wireless Display (Intel® WiDi),Oui
119,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Plage d’efficacité énergétique,A à G
120,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Diagonale d'écran (cm),139 cm
121,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Classe d'efficacité énergétique (SDR),G
122,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Classe d'efficacité énergétique (HDR),G
123,BE,Téléviseur,LG TV OLED 4k Objet Collection Posé 55LX1Q6LA - 55 pouces, LG,9,1981.3333333333333,€,https://www.123comparer.be/Televiseur/33248527.html,08/04/2023 12:15:02,Télécommande fournie,Oui
