,country,brand,Herstellerartikelnummer:,title,offers,avg_price,currency,path,scrape_link,date_scraped,level_10,0
158,CH,SAMSUNG,"QE75QN90BATXXN|D-269986-1345040, QE75QN90BATXXN","SAMSUNG QE75QN90BATXXN (Neo QLED QN90B, 2022)",48,2832.86,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE75QN90BATXXN-Neo-QLED-QN90B-2022-p684075,16/09/2023 21:53:15,USB-Aufnahme,Ja
159,CH,SAMSUNG,"QE75QN90BATXXN|D-269986-1345040, QE75QN90BATXXN","SAMSUNG QE75QN90BATXXN (Neo QLED QN90B, 2022)",48,2832.86,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE75QN90BATXXN-Neo-QLED-QN90B-2022-p684075,16/09/2023 21:53:15,Sprachassistent,Samsung Bixby
160,CH,SAMSUNG,"QE75QN90BATXXN|D-269986-1345040, QE75QN90BATXXN","SAMSUNG QE75QN90BATXXN (Neo QLED QN90B, 2022)",48,2832.86,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE75QN90BATXXN-Neo-QLED-QN90B-2022-p684075,16/09/2023 21:53:15,Definition,4K Ultra HD
161,CH,SAMSUNG,"QE75QN90BATXXN|D-269986-1345040, QE75QN90BATXXN","SAMSUNG QE75QN90BATXXN (Neo QLED QN90B, 2022)",48,2832.86,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE75QN90BATXXN-Neo-QLED-QN90B-2022-p684075,16/09/2023 21:53:15,Farben,titan black
162,CH,SAMSUNG,"QE75QN90BATXXN|D-269986-1345040, QE75QN90BATXXN","SAMSUNG QE75QN90BATXXN (Neo QLED QN90B, 2022)",48,2832.86,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE75QN90BATXXN-Neo-QLED-QN90B-2022-p684075,16/09/2023 21:53:15,Besonderheiten,HbbTV 2.0.3
163,CH,SAMSUNG,"QE75QN90BATXXN|D-269986-1345040, QE75QN90BATXXN","SAMSUNG QE75QN90BATXXN (Neo QLED QN90B, 2022)",48,2832.86,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE75QN90BATXXN-Neo-QLED-QN90B-2022-p684075,16/09/2023 21:53:15,Digital tuner standard,DVB
164,CH,SAMSUNG,"QE75QN90BATXXN|D-269986-1345040, QE75QN90BATXXN","SAMSUNG QE75QN90BATXXN (Neo QLED QN90B, 2022)",48,2832.86,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE75QN90BATXXN-Neo-QLED-QN90B-2022-p684075,16/09/2023 21:53:15,Smart TV,Yes
165,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,EAN:,8806094039856
166,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Typ,LCD
167,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,LED-Hintergrundbeleuchtung,Mini-LED-Hintergrundbeleuchtung
168,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Seitenverhältnis,16:9
169,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Screen size,"85"" (216cm)"
170,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Auflösung (nativ),3840x2160
171,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,HDR,HDR10+HLG
172,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Bildfrequenz nativ,
173,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Bildfrequenz interpoliert,4600 Hz
174,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,AMD FreeSync,FreeSync Premium Pro
175,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Nvidia G-Sync,
176,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Energieeffizienzklasse,F
177,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Energieverbrauch / 1000h,146 kWh
178,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Energieverbrauch HDR/1000h,357 kWh
179,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Stromverbrauch (Durchschnitt),146 W
180,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Stromverbrauch (standby),500 mW
181,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Prozessor,
182,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Operating system,Samsung Tizen
183,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,analoge Tuner,1x
184,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,DVB-C Tuner,2x
185,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,DVB-C Standard,DVB-C
186,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,DVB-S Tuner,2x
187,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,DVB-S Standard,DVB-S2
188,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,DVB-T Tuner,2x
189,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,DVB-T Standard,DVB-T2
190,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Common Interface,CI+
191,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,HDMI,4x
192,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,HDMI-Version,
193,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,DisplayPort,-
194,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,SCART,-
195,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Component Video,-
196,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,VGA (D-Sub),-
197,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Lautsprecher,Surround
198,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Soundsysteme,Dolby Atmos
199,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Musikleistung,60 W
200,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Subwoofer,Ja
201,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Audio-Ausgänge,optisch
202,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Audio Return Channel,eARC/ARC
203,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,LAN,Ja
204,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,USB,2x USB 2.0
205,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,SD-Kartenslot,-
206,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,WLAN integriert,Ja
207,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Bluetooth,Bluetooth 5.2
208,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Breite,189.2cm
209,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Höhe,114.4cm
210,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Tiefe,36.55cm
211,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Gewicht ohne Standfuss,44.5 kg
212,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Gewicht mit Standfuss,56.7 kg
213,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,USB-Aufnahme,Ja
214,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Sprachassistent,Samsung Bixby
215,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Definition,4K Ultra HD
216,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Farben,titan black
217,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Besonderheiten,HbbTV 2.0.3
218,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Digital tuner standard,DVB
219,CH,SAMSUNG,QE85QN90BATXXN,"SAMSUNG QE85QN90BATXXN (Neo QLED QN90B, 2022)",40,2742.64,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE85QN90BATXXN-Neo-QLED-QN90B-2022-p684076,16/09/2023 22:51:06,Smart TV,Yes
220,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,EAN:,8806094108170
