,Country Code,Marca,Modelo,Modelo alfanumérico,category,name,quantity_available,Currency,original_price,offer_price,sales,date_scraped,scrape_link,level_13,Specification Value
0,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,state,None
1,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Voltaje,100V/240V
2,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Es smart,Sí
3,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Es 3D,No
4,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Es curvo,No
5,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Es portátil,No
6,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Tipo de pantalla,LED
7,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Tamaño de la pantalla,"50 """
8,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Tipo de resolución,4K
9,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Con HDR,Sí
10,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Con USB,Sí
11,COL,Samsung,UN50BU8200KXZL,UN50BU8200KXZL,Televisores,Televisor Samsung 50 Pulgadas Uhd 4k 50bu8200 Smart Tv,1,$,1923634,1699900,100,21/03/2023 20:20:41,https://www.mercadolibre.com.co/televisor-samsung-50-pulgadas-uhd-4k-50bu8200-smart-tv/p/MCO20538779?pdp_filters=category:MCO14903#searchVariation=MCO20538779&position=2&search_layout=stack&type=produ,Con HDMI,Sí
