,country,brand,Model#,title,offers,avg_price,currency,Date added,category,date_scraped,scrape_link,level_11,0
21,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Screen Size,50u0026quot;
22,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Special Features,"Internet Connectivity,Wifi,Without 3D,Smart TV"
23,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,USB Port,2
24,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,HDMI input,3
25,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Screen Type,UHD 4K
26,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Screen Resolution,3840 x 2160
27,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Product Type,Smart TV
28,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,TV Type,4K
29,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Wi-Fi,Yes
30,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Motion Rate,50
31,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,HDR,HDR10
32,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,HD Resolution,nan
33,UAE,Samsung,BU8100,"Samsung 50"" BU8100 Crystal UHD 4K Smart TV 2022",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:04,https://kw.pricena.com/en/product/samsung-50u0026quot-bu8100-crystal-uhd-4k-smart-tv-2022-price-in-kuwait-7584956,Refresh Rate,nan
34,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,best_price,179.9
35,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Color,Black
36,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Display Resolution,Ultra HD (4K)
37,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Display Technology,nan
38,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Screen Size,70u0026quot;
39,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Special Features,"Internet Connectivity,Wifi,Without 3D,Smart TV"
40,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,USB Port,2
41,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,HDMI input,3
42,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Screen Type,UHD
43,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Screen Resolution,3840 x 2160
44,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Product Type,Smart TV
45,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,TV Type,nan
46,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Wi-Fi,Yes
