,Country Code,brand,Model#,title,number_of_offers,average_price,currency,Date added,category,scrape_date,scrape_link,Specification,Specification Value
77,KU,Lg,70UN7380,LG 70UN7380 70 inch UHD Smart TV-2020 70UN7380,1,294.46,KWD,Jul-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/lg-70un7380-70-inch-uhd-smart-tv-2020-70un7380-price-in-kuwait-6650897?ref=quicklinks,Screen Size,70 Inch
78,KU,Lg,70UN7380,LG 70UN7380 70 inch UHD Smart TV-2020 70UN7380,1,294.46,KWD,Jul-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/lg-70un7380-70-inch-uhd-smart-tv-2020-70un7380-price-in-kuwait-6650897?ref=quicklinks,Special Features,"Without 3D,Smart TV"
79,KU,Lg,65NANO86,LG 65 inch 4K NanoCell TV 65NANO86,1,358.08,KWD,Jul-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/lg-65-inch-4k-nanocell-tv-65nano86-price-in-kuwait-6650949?ref=quicklinks,price,358.08
80,KU,Lg,65NANO86,LG 65 inch 4K NanoCell TV 65NANO86,1,358.08,KWD,Jul-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/lg-65-inch-4k-nanocell-tv-65nano86-price-in-kuwait-6650949?ref=quicklinks,Display Resolution,Ultra HD (4K)
81,KU,Lg,65NANO86,LG 65 inch 4K NanoCell TV 65NANO86,1,358.08,KWD,Jul-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/lg-65-inch-4k-nanocell-tv-65nano86-price-in-kuwait-6650949?ref=quicklinks,Screen Size,65 Inch
82,KU,Lg,65NANO86,LG 65 inch 4K NanoCell TV 65NANO86,1,358.08,KWD,Jul-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/lg-65-inch-4k-nanocell-tv-65nano86-price-in-kuwait-6650949?ref=quicklinks,Special Features,Without 3D
83,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,price,129.09
84,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,Display Resolution,Ultra HD (4K)
85,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,Screen Size,43u0026quot;
86,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,Special Features,"Without 3D,Smart TV"
87,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,Color,Black
88,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,USB Port,2
89,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,HDMI input,3
90,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,Screen Resolution,3840 x 2160
91,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,Product Type,Smart TV
92,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,TV Type,4K
93,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,Screen Type,4K Flat
94,KU,Samsung,AU8000 | UA43AU8000UXZN,Samsung 43u0026quot; AU8000 Crystal UHD 4K Smart TV 2021 - UA43AU8000UXZN,1,129.09,KWD,Aug-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/samsung-43u0026quot-au8000-crystal-uhd-4k-smart-tv-2021-ua43au8000uxzn-price-in-kuwait-6670944?ref=quicklinks,HD Resolution,Yes
95,KU,Star-X,24LB4500,Star-X 24-Inch HD LED TV - Black 24LB4500,1,26,KWD,Oct-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/star-x-24-inch-hd-led-tv-black-24lb4500-price-in-kuwait-6799090?ref=quicklinks,price,26
96,KU,Star-X,24LB4500,Star-X 24-Inch HD LED TV - Black 24LB4500,1,26,KWD,Oct-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/star-x-24-inch-hd-led-tv-black-24lb4500-price-in-kuwait-6799090?ref=quicklinks,Screen Size,24 Inch
97,KU,Star-X,24LB4500,Star-X 24-Inch HD LED TV - Black 24LB4500,1,26,KWD,Oct-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/star-x-24-inch-hd-led-tv-black-24lb4500-price-in-kuwait-6799090?ref=quicklinks,Special Features,Without 3D
98,KU,Star-X,24LB4500,Star-X 24-Inch HD LED TV - Black 24LB4500,1,26,KWD,Oct-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/star-x-24-inch-hd-led-tv-black-24lb4500-price-in-kuwait-6799090?ref=quicklinks,Display Technology,LED
99,KU,Star-X,24LB4500,Star-X 24-Inch HD LED TV - Black 24LB4500,1,26,KWD,Oct-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/star-x-24-inch-hd-led-tv-black-24lb4500-price-in-kuwait-6799090?ref=quicklinks,Color,Black
100,KU,Evvoli,38402160 | 50EV350QA,"Evvoli 50 Inch 4K Android QLED Smart TV, 38402160 Resolution, 16:9 Aspect Ratio, 60 Hz Refresh Rate, 8ms Response Time, Pre-installed Applications, Built Evvo Sound Bar System, Black 50EV350QA",1,105.19,KWD,Dec-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/evvoli-50-inch-4k-android-qled-smart-tv-38402160-resolution-16-9-aspect-ratio-60-hz-refresh-rate-8ms-response-time-pre-installed-applications-built-evvo-sound-bar-system-black-50ev350qa-price-in-kuwait-6906332?ref=quicklinks,price,105.19
101,KU,Evvoli,38402160 | 50EV350QA,"Evvoli 50 Inch 4K Android QLED Smart TV, 38402160 Resolution, 16:9 Aspect Ratio, 60 Hz Refresh Rate, 8ms Response Time, Pre-installed Applications, Built Evvo Sound Bar System, Black 50EV350QA",1,105.19,KWD,Dec-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/evvoli-50-inch-4k-android-qled-smart-tv-38402160-resolution-16-9-aspect-ratio-60-hz-refresh-rate-8ms-response-time-pre-installed-applications-built-evvo-sound-bar-system-black-50ev350qa-price-in-kuwait-6906332?ref=quicklinks,Display Resolution,Ultra HD (4K)
102,KU,Evvoli,38402160 | 50EV350QA,"Evvoli 50 Inch 4K Android QLED Smart TV, 38402160 Resolution, 16:9 Aspect Ratio, 60 Hz Refresh Rate, 8ms Response Time, Pre-installed Applications, Built Evvo Sound Bar System, Black 50EV350QA",1,105.19,KWD,Dec-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/evvoli-50-inch-4k-android-qled-smart-tv-38402160-resolution-16-9-aspect-ratio-60-hz-refresh-rate-8ms-response-time-pre-installed-applications-built-evvo-sound-bar-system-black-50ev350qa-price-in-kuwait-6906332?ref=quicklinks,Screen Size,50 Inch
103,KU,Evvoli,38402160 | 50EV350QA,"Evvoli 50 Inch 4K Android QLED Smart TV, 38402160 Resolution, 16:9 Aspect Ratio, 60 Hz Refresh Rate, 8ms Response Time, Pre-installed Applications, Built Evvo Sound Bar System, Black 50EV350QA",1,105.19,KWD,Dec-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/evvoli-50-inch-4k-android-qled-smart-tv-38402160-resolution-16-9-aspect-ratio-60-hz-refresh-rate-8ms-response-time-pre-installed-applications-built-evvo-sound-bar-system-black-50ev350qa-price-in-kuwait-6906332?ref=quicklinks,Special Features,"Without 3D,Smart TV"
104,KU,Evvoli,38402160 | 50EV350QA,"Evvoli 50 Inch 4K Android QLED Smart TV, 38402160 Resolution, 16:9 Aspect Ratio, 60 Hz Refresh Rate, 8ms Response Time, Pre-installed Applications, Built Evvo Sound Bar System, Black 50EV350QA",1,105.19,KWD,Dec-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/evvoli-50-inch-4k-android-qled-smart-tv-38402160-resolution-16-9-aspect-ratio-60-hz-refresh-rate-8ms-response-time-pre-installed-applications-built-evvo-sound-bar-system-black-50ev350qa-price-in-kuwait-6906332?ref=quicklinks,Color,Black
105,KU,Evvoli,38402160 | 50EV350QA,"Evvoli 50 Inch 4K Android QLED Smart TV, 38402160 Resolution, 16:9 Aspect Ratio, 60 Hz Refresh Rate, 8ms Response Time, Pre-installed Applications, Built Evvo Sound Bar System, Black 50EV350QA",1,105.19,KWD,Dec-21,Television,22/09/2022 09:35,https://kw.pricena.com/en/product/evvoli-50-inch-4k-android-qled-smart-tv-38402160-resolution-16-9-aspect-ratio-60-hz-refresh-rate-8ms-response-time-pre-installed-applications-built-evvo-sound-bar-system-black-50ev350qa-price-in-kuwait-6906332?ref=quicklinks,Refresh Rate,60 HZ
106,KU,Samsung,UA43T5300,Samsung 43 Inch Smart Full HD TV With Built-In Receiver UA43T5300,1,102.92,KWD,May-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-43-inch-smart-full-hd-tv-with-built-in-receiver-ua43t5300-price-in-kuwait-7173023?ref=quicklinks,price,102.92
107,KU,Samsung,UA43T5300,Samsung 43 Inch Smart Full HD TV With Built-In Receiver UA43T5300,1,102.92,KWD,May-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-43-inch-smart-full-hd-tv-with-built-in-receiver-ua43t5300-price-in-kuwait-7173023?ref=quicklinks,Display Resolution,Full HD
108,KU,Samsung,UA43T5300,Samsung 43 Inch Smart Full HD TV With Built-In Receiver UA43T5300,1,102.92,KWD,May-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-43-inch-smart-full-hd-tv-with-built-in-receiver-ua43t5300-price-in-kuwait-7173023?ref=quicklinks,Screen Size,43 Inch
109,KU,Samsung,UA43T5300,Samsung 43 Inch Smart Full HD TV With Built-In Receiver UA43T5300,1,102.92,KWD,May-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-43-inch-smart-full-hd-tv-with-built-in-receiver-ua43t5300-price-in-kuwait-7173023?ref=quicklinks,Special Features,"Without 3D,Smart TV"
110,KU,Hisense,100L5,"Hisense 100L5 100"" UHD Smart Laser TV Hisense100L5",1,917.19,KWD,Jun-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/hisense-100l5-100-uhd-smart-laser-tv-hisense100l5-price-in-kuwait-7220135?ref=quicklinks,price,917.19
111,KU,Hisense,100L5,"Hisense 100L5 100"" UHD Smart Laser TV Hisense100L5",1,917.19,KWD,Jun-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/hisense-100l5-100-uhd-smart-laser-tv-hisense100l5-price-in-kuwait-7220135?ref=quicklinks,Display Resolution,Ultra HD (4K)
112,KU,Hisense,100L5,"Hisense 100L5 100"" UHD Smart Laser TV Hisense100L5",1,917.19,KWD,Jun-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/hisense-100l5-100-uhd-smart-laser-tv-hisense100l5-price-in-kuwait-7220135?ref=quicklinks,Screen Size,100 Inch
113,KU,Hisense,100L5,"Hisense 100L5 100"" UHD Smart Laser TV Hisense100L5",1,917.19,KWD,Jun-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/hisense-100l5-100-uhd-smart-laser-tv-hisense100l5-price-in-kuwait-7220135?ref=quicklinks,Special Features,"Without 3D,Smart TV"
114,KU,Magic,HDR10 | MG55Y20USFB,"Magic World 4K Ultra HD 55'' Smart Dynamic LED TV, HDR10, Wifi, Shahid, Miracast, Android 1G+8G, Dolby Music System, Black MG55Y20USFB",1,100.9,KWD,Jul-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/magic-world-4k-ultra-hd-55-smart-dynamic-led-tv-hdr10-wifi-shahid-miracast-android-1g-8g-dolby-music-system-black-mg55y20usfb-price-in-kuwait-7276543?ref=quicklinks,price,100.9
115,KU,Magic,HDR10 | MG55Y20USFB,"Magic World 4K Ultra HD 55'' Smart Dynamic LED TV, HDR10, Wifi, Shahid, Miracast, Android 1G+8G, Dolby Music System, Black MG55Y20USFB",1,100.9,KWD,Jul-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/magic-world-4k-ultra-hd-55-smart-dynamic-led-tv-hdr10-wifi-shahid-miracast-android-1g-8g-dolby-music-system-black-mg55y20usfb-price-in-kuwait-7276543?ref=quicklinks,Display Resolution,Ultra HD (4K)
116,KU,Magic,HDR10 | MG55Y20USFB,"Magic World 4K Ultra HD 55'' Smart Dynamic LED TV, HDR10, Wifi, Shahid, Miracast, Android 1G+8G, Dolby Music System, Black MG55Y20USFB",1,100.9,KWD,Jul-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/magic-world-4k-ultra-hd-55-smart-dynamic-led-tv-hdr10-wifi-shahid-miracast-android-1g-8g-dolby-music-system-black-mg55y20usfb-price-in-kuwait-7276543?ref=quicklinks,Screen Size,55 Inch
117,KU,Magic,HDR10 | MG55Y20USFB,"Magic World 4K Ultra HD 55'' Smart Dynamic LED TV, HDR10, Wifi, Shahid, Miracast, Android 1G+8G, Dolby Music System, Black MG55Y20USFB",1,100.9,KWD,Jul-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/magic-world-4k-ultra-hd-55-smart-dynamic-led-tv-hdr10-wifi-shahid-miracast-android-1g-8g-dolby-music-system-black-mg55y20usfb-price-in-kuwait-7276543?ref=quicklinks,Special Features,"Internet Connectivity,Wifi,Without 3D,Smart TV"
118,KU,Magic,HDR10 | MG55Y20USFB,"Magic World 4K Ultra HD 55'' Smart Dynamic LED TV, HDR10, Wifi, Shahid, Miracast, Android 1G+8G, Dolby Music System, Black MG55Y20USFB",1,100.9,KWD,Jul-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/magic-world-4k-ultra-hd-55-smart-dynamic-led-tv-hdr10-wifi-shahid-miracast-android-1g-8g-dolby-music-system-black-mg55y20usfb-price-in-kuwait-7276543?ref=quicklinks,Display Technology,LED
119,KU,Magic,HDR10 | MG55Y20USFB,"Magic World 4K Ultra HD 55'' Smart Dynamic LED TV, HDR10, Wifi, Shahid, Miracast, Android 1G+8G, Dolby Music System, Black MG55Y20USFB",1,100.9,KWD,Jul-22,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/magic-world-4k-ultra-hd-55-smart-dynamic-led-tv-hdr10-wifi-shahid-miracast-android-1g-8g-dolby-music-system-black-mg55y20usfb-price-in-kuwait-7276543?ref=quicklinks,Color,Black
120,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,price,210.3
121,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Display Resolution,Ultra HD (4K)
122,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Screen Size,55u0026quot;
123,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Special Features,"Internet Connectivity,Wifi,Without 3D,Smart TV"
124,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Color,Black
125,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,USB Port,2
126,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,HDMI input,3
127,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Wi-Fi,Yes
128,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Screen Resolution,3840 x 2160
129,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,TV Type,Flat
130,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Screen Type,4K Flat
131,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Model,TU8000 54594
132,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Shipping weight,133.90 Kg
133,KU,Samsung,UA55TU8000UXZN | TU8000,Samsung UA55TU8000UXZN 55 inches Inch UHD 4K Flat Smart TV 2020 TU8000,1,210.3,KWD,Aug-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/samsung-ua55tu8000uxzn-55-inches-samsung-55-inch-uhd-4k-flat-smart-tv-2020-tu8000-price-in-kuwait-5900580?ref=quicklinks,Motion Rate,120+
134,KU,Evvoil,50EV350QA,"Evvoil 50 inch 4K QLED New 16:9 Aspect Ratio, Display Resolution 3840x2163, 16GB, Android Pie Operating system, Android Smart TV , Black 50EV350QA",1,105.19,KWD,Sep-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/evvoil-50-inch-4k-qled-new-16-9-aspect-ratio-display-resolution-3840x2163-16gb-android-pie-operating-system-android-smart-tv-black-50ev350qa-price-in-kuwait-6004319?ref=quicklinks,price,105.19
135,KU,Evvoil,50EV350QA,"Evvoil 50 inch 4K QLED New 16:9 Aspect Ratio, Display Resolution 3840x2163, 16GB, Android Pie Operating system, Android Smart TV , Black 50EV350QA",1,105.19,KWD,Sep-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/evvoil-50-inch-4k-qled-new-16-9-aspect-ratio-display-resolution-3840x2163-16gb-android-pie-operating-system-android-smart-tv-black-50ev350qa-price-in-kuwait-6004319?ref=quicklinks,Display Resolution,Ultra HD (4K)
136,KU,Evvoil,50EV350QA,"Evvoil 50 inch 4K QLED New 16:9 Aspect Ratio, Display Resolution 3840x2163, 16GB, Android Pie Operating system, Android Smart TV , Black 50EV350QA",1,105.19,KWD,Sep-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/evvoil-50-inch-4k-qled-new-16-9-aspect-ratio-display-resolution-3840x2163-16gb-android-pie-operating-system-android-smart-tv-black-50ev350qa-price-in-kuwait-6004319?ref=quicklinks,Screen Size,50 Inch
137,KU,Evvoil,50EV350QA,"Evvoil 50 inch 4K QLED New 16:9 Aspect Ratio, Display Resolution 3840x2163, 16GB, Android Pie Operating system, Android Smart TV , Black 50EV350QA",1,105.19,KWD,Sep-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/evvoil-50-inch-4k-qled-new-16-9-aspect-ratio-display-resolution-3840x2163-16gb-android-pie-operating-system-android-smart-tv-black-50ev350qa-price-in-kuwait-6004319?ref=quicklinks,Special Features,"Without 3D,Smart TV"
138,KU,Evvoil,50EV350QA,"Evvoil 50 inch 4K QLED New 16:9 Aspect Ratio, Display Resolution 3840x2163, 16GB, Android Pie Operating system, Android Smart TV , Black 50EV350QA",1,105.19,KWD,Sep-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/evvoil-50-inch-4k-qled-new-16-9-aspect-ratio-display-resolution-3840x2163-16gb-android-pie-operating-system-android-smart-tv-black-50ev350qa-price-in-kuwait-6004319?ref=quicklinks,Color,Black
139,KU,Evvoil,50EV350QA,"Evvoil 50 inch 4K QLED New 16:9 Aspect Ratio, Display Resolution 3840x2163, 16GB, Android Pie Operating system, Android Smart TV , Black 50EV350QA",1,105.19,KWD,Sep-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/evvoil-50-inch-4k-qled-new-16-9-aspect-ratio-display-resolution-3840x2163-16gb-android-pie-operating-system-android-smart-tv-black-50ev350qa-price-in-kuwait-6004319?ref=quicklinks,Model,50EV350QA 56098
140,KU,Evvoil,50EV350QA,"Evvoil 50 inch 4K QLED New 16:9 Aspect Ratio, Display Resolution 3840x2163, 16GB, Android Pie Operating system, Android Smart TV , Black 50EV350QA",1,105.19,KWD,Sep-20,Television,22/09/2022 09:36,https://kw.pricena.com/en/product/evvoil-50-inch-4k-qled-new-16-9-aspect-ratio-display-resolution-3840x2163-16gb-android-pie-operating-system-android-smart-tv-black-50ev350qa-price-in-kuwait-6004319?ref=quicklinks,Shipping weight,13.70 Kg
141,KU,Evvoli,86EV600QA,Evvoli 86 inch 4K QLED Android Smart TV Black Grey 86EV600QA,1,631.08,KWD,Oct-20,Television,22/09/2022 09:37,https://kw.pricena.com/en/product/evvoli-86-inch-4k-qled-android-smart-tv-black-grey-86ev600qa-price-in-kuwait-6097104?ref=quicklinks,price,631.08
142,KU,Evvoli,86EV600QA,Evvoli 86 inch 4K QLED Android Smart TV Black Grey 86EV600QA,1,631.08,KWD,Oct-20,Television,22/09/2022 09:37,https://kw.pricena.com/en/product/evvoli-86-inch-4k-qled-android-smart-tv-black-grey-86ev600qa-price-in-kuwait-6097104?ref=quicklinks,Display Resolution,Ultra HD (4K)
143,KU,Evvoli,86EV600QA,Evvoli 86 inch 4K QLED Android Smart TV Black Grey 86EV600QA,1,631.08,KWD,Oct-20,Television,22/09/2022 09:37,https://kw.pricena.com/en/product/evvoli-86-inch-4k-qled-android-smart-tv-black-grey-86ev600qa-price-in-kuwait-6097104?ref=quicklinks,Screen Size,86 Inch
