,country,brand,Model#,title,offers,avg_price,currency,Date added,category,date_scraped,scrape_link,level_11,0
64,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Klevu Stock Flag,nan
65,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Klevu Search Keywords,nan
66,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,motion detection,nan
67,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,video output port,nan
68,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Tamara Category,nan
69,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Jarir Tag Two,nan
70,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Bought Together,nan
71,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,thermometer,nan
72,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Tamara Enable,nan
73,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Jarir Tag Three,nan
74,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Jarir Final Price,nan
75,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,UAE Meta Title,nan
76,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,automatic dialing,nan
77,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Screen size,nan
78,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Number of HDMI Inputs,nan
79,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Panel Type,nan
