,country,category,title,Varumärke,avg_price,offers,currency,scrape_link,date_scraped,level_9,0
0,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,rating,4.8
1,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,reviews,500+
2,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Upplösning,4K Ultra HD (3840x2160)
3,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Bildstorlek,42 tum
4,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Pris/tum,262.31 kr/tum
5,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Lanseringsår,2022
6,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Smart TV,Ja
7,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Internettjänster/appar som stöds,"YouTube, Spotify, Webbläsare, Netflix, Viaplay, HBO GO, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+"
8,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Operativsystem,WebOS
9,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Produktnamn,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV"
10,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Kategori,TV
11,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,"TV-mottagare, digital",Ja
12,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Dubbla mottagare,Nej
13,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Stöd för CI/CA-modul,Ja
14,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,CI+,Ja
15,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Typ av digital-mottagare,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)"
16,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,"Analog 3,5mm-ingång (Aux)",
17,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Digital optisk ut (S/PDIF),Ja
18,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,HDMI,Ja
19,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Antal HDMI-ingångar,4 st
20,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,HDCP-version,2.2
21,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,HDMI-version,2.1
22,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Standarder som stöds,eARC
23,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Hörlursutgång,Ja
24,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Komponent in (YPbPr/YCbCr),0 st
25,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Komposit in,0 st
26,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,USB-kontakt,Ja
27,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Inspelningsfunktion via USB (PVR),Nej
28,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,USB 2.0,3 st
29,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,USB 3.1 Gen 1 (5Gbps),
30,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,USB-kontakter (totalt),3 st
31,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,VGA in,Nej
32,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Övriga anslutningar,
33,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Bildfrekvens,"24p, 60p, 50p, 120p"
34,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Bildförhållande,16:9
35,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Bildskärmsteknik,OLED
36,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Bildstorlek (cm),
37,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Ljusstyrka,
38,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Rörelseförbättring (frekvens/index),Ja
39,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Typ av index/mätmetod,LG OLED Motion Pro
40,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Stödda videoformat,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)"
41,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Typ av bildskärm,"OLED evo, OLED"
42,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Uppdateringsfrekvens,120 Hz
43,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Bildfiler som stöds,
44,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Ljudfiler som stöds,
45,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Ljudformat,"Dolby Digital 5.1, Dolby Digital Plus, Dolby Atmos"
46,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Videofiler som stöds,
47,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Tillgängliga färger,"Svart, Silver, Grå"
48,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Utformning panel,Platt
49,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,"Djup, utan stativ",411 mm
50,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,"Höjd, utan stativ",535 mm
51,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Mått (BxHxD),
52,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Bredd,932 mm
53,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Djup,170 mm
54,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Höjd,577 mm
55,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Produktvikt,9.3 kg
56,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,"Vikt, utan stativ",
57,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Funktioner,"Bluetooth, Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)"
58,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Ethernet-anslutning,Ja
59,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Trådlöst nätverk (Wi-Fi),Ja
60,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Trådlös nätverkstandard (IEEE 802.11),"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)"
61,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,3D-stöd (3D-ready),Nej
62,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,DLNA,Ja
63,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Full HD (HD ready 1080p),Ja
64,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,4K120,Ja
65,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Ultra HD-certifierad (UHD/4K),Ja
66,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,HDR,Ja
67,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Typ av HDR,"Dolby Vision, HDR10, HLG, Dolby Vision IQ"
68,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Streaming-standarder,"Miracast, AirPlay 2"
69,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,VESA-fäste,Ja
70,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Typ av VESA-fäste,300x200mm
71,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Inbyggda högtalare,2-kanal (Stereo)
72,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Processorhastighet,
73,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Anslutning för 9V/12V/14V,Nej
74,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Effektförbrukning drift (min-max),52 W
75,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Effektförbrukning standby/viloläge,0.5 W
76,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Energiförbrukning i HDR-läge (per 1000h),
77,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Energiförbrukning i SDR-läge (per 1000h),
78,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Energiklass (A-G),
79,SE,TV,"LG OLED42C2 42"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,13837.083333333334,12,SEK,https://www.prisjakt.nu/produkt.php?p=6003056#properties,30/03/2023 11:27:03,Energiklass (HDR),
80,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,rating,4.6
81,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,reviews,279
82,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Upplösning,4K Ultra HD (3840x2160)
83,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Bildstorlek,55 tum
84,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Pris/tum,271.93 kr/tum
85,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Lanseringsår,2022
86,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Smart TV,Ja
87,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Internettjänster/appar som stöds,"YouTube, Spotify, Webbläsare, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+"
88,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Operativsystem,WebOS
89,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Produktnamn,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV"
90,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Kategori,TV
91,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,"TV-mottagare, digital",Ja
92,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Dubbla mottagare,Nej
93,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Stöd för CI/CA-modul,Ja
94,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,CI+,Ja
95,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Typ av digital-mottagare,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)"
96,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,"Analog 3,5mm-ingång (Aux)",
97,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Digital optisk ut (S/PDIF),Ja
98,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,HDMI,Ja
99,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Antal HDMI-ingångar,4 st
100,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,HDCP-version,2.2
101,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,HDMI-version,2.1
102,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Standarder som stöds,eARC
103,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Hörlursutgång,
104,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Komponent in (YPbPr/YCbCr),0 st
105,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Komposit in,0 st
106,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,USB-kontakt,Ja
107,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,Inspelningsfunktion via USB (PVR),Nej
108,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,USB 2.0,
109,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,USB 3.1 Gen 1 (5Gbps),
110,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,USB-kontakter (totalt),
111,SE,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,17897.333333333332,15,SEK,https://www.prisjakt.nu/produkt.php?p=6003060#properties,30/03/2023 11:27:26,VGA in,Nej
