,countrycode,category1,category2,tv_title,tv_make,Modèle,tv_price,numberofoffers,averageprice,currency,scrapelink,scrapedate,level_12,0
0,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Marque Thomson,Marque Thomson
1,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Référence ,  32TG7
2,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Taille de l'écran , 32 pouces / 81 cm
3,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Catégorie ,  LED TV
4,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Haute Définition (HD) ,HD TV
5,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Résolution Écran , 1366 x 768
6,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Taux de contraste , 3000
7,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Luminosité , 200cd/m2
8,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Angle de vision , 170/170
9,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Format d’écran , 16
10,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Temps de réponse , 6.5ms
11,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Modes d’affichage ," Standard, Dynamique, Naturel, Cinéma jour, Cinéma nuit, PC/Jeux, Sport"
12,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Prises HDMI ," 2 (HDMI 1,HDMI 2, HDMI 3)"
13,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Prises USB ," 2 (USB 1, USB 2)"
14,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,S/PDIF Output , 0
15,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Audio (L/R) Input	, 0
16,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Prise casque , 1
17,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,RF Tuner , 1
18,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Sorties Composites (AV) , 1
19,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Prise Composantes Y Pb(Cb)/Pr(Cr) , 1
20,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Péritel , 1
21,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Ethernet RJ45 port , Non
22,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Tuner , DVB- T/T2/C
23,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Hbbtv , Oui
24,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,PVR (enregistrement sur clé USB) , Non
25,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Mode Hôtel , Oui
26,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Time Shift , Non
27,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Son,Son
28,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Puissance des haut-parleurs , 2x5W
29,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Effet surround , Dbx-TV
30,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Dolby Digital , Non
31,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Equaliseur , Oui
32,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Mode son ," Standard, Musique, Cinéma, Voix, Nuit"
33,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Alimentation ," AC 100 ~ 240V , 50/60 Hz"
34,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Bouton d’alimentation ON-OFF , Mécanique
35,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Classe énergétique , A
36,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Consommation en veille , ≤0.5W
37,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Consommation d’énergie , 40 W
38,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Mode éco , Oui
39,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Mise en veille automatique ,  Oui
40,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Poids net / poids brut (Kg)	," 3,7 / 5,1"
41,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Dimensions du carton , 815 x 135 x 515
42,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Dimension du produit avec pieds , 731.4 x 182.7 x 482
43,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,Dimension du produit sans pieds , 731.4 x 80.1  x 434.9
44,ALG,"TV, Vidéo & Home Cinéma",Télévisions,"THOMSON Téléviseur 32""- 32TG72 LED HD -Garantie 2 ans - Noir",THOMSON,,22500.0,1,22500.0,DZD,https://www.jumia.dz/thomson-televiseur-32-32tg72-led-hd-garantie-2-ans-noir-330349.html,30/03/2023 20:42:47,SKU, TH010EL1K58W4NAFAMZ
45,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,SKU, ST935EL00QMN4NAFAMZ
46,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,SYSTÈME D'EXPLOITATION, Android 9
47,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,PROCESSEUR, CA53*4 64bit
48,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,RAM," 1,5 GB"
49,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,STOCKAGE INTERNE,8 GB
50,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,TAILLE D'ÉCRAN,43
51,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,RÉSOLUTION ,1920x1080
52,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,Poids (kg), 5
53,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,Taille de l'écran (pouces), 43.0
54,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur 43""  Full HD Android TV SMART  - S43 A50 FHD   - Noir",STREAM,,53000.0,1,53000.0,DZD,https://www.jumia.dz/stream-televiseur-43-full-hd-android-tv-smart-s43-a50-fhd-noir-424210.html,30/03/2023 20:42:49,Type de boutique, Jumia Mall
55,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Référence , 50TG7UA9N
56,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Catégorie , SMART TV
57,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,SKU, TH010EL14J768NAFAMZ
58,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Poids (kg), 12
59,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Taille de l'écran (pouces), 50.0
60,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Type de boutique, Jumia Mall
61,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Taille Ecran 50 Pouces / 127cm,Taille Ecran 50 Pouces / 127cm
62,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Haute Définition (UHD) UHD TV,Haute Définition (UHD) UHD TV
63,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Résolution Ecran 3840*2160,Résolution Ecran 3840*2160
64,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Taux de contraste 5000,1
65,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Luminosité 250cd/m2,Luminosité 250cd/m2
66,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Angle de vision 170/170,Angle de vision 170/170
67,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Format d’écran 16,9
68,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Temps de réponse 9.5ms,Temps de réponse 9.5ms
69,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,Fréquence de rafraîchissement 60Hz,Fréquence de rafraîchissement 60Hz
70,ALG,Télévisions,Smart TV,"THOMSON Téléviseur 50 "" Smart 4 K - 50tG7UA9N - Noir",THOMSON,,79600.0,1,79600.0,DZD,https://www.jumia.dz/thomson-televiseur-50-smart-4-k-50tg7ua9n-noir-408086.html,30/03/2023 20:42:51,"Modes d’affichage Standard, Dynamique, Naturel, Cinéma jour, Cinéma nuit, PC/Jeux, Sport","Modes d’affichage Standard, Dynamique, Naturel, Cinéma jour, Cinéma nuit, PC/Jeux, Sport"
71,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,SKU, ST935EL1N1V68NAFAMZ
72,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,TAILLE D'ÉCRAN," 43"""
73,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,Poids (kg), 2
74,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,Taille de l'écran (pouces), 43.0
75,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,Type de boutique, Jumia Mall
76,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,RÉSOLUTION, 1920x1080
77,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,LUMINOSITÉ ,230cd/m2
78,ALG,Télévisions,TV LED & LCD,"STREAM Téléviseur - 43"" - 43D10 - NORMAL TV Noir",STREAM,,43000.0,1,43000.0,DZD,https://www.jumia.dz/stream-televiseur-43-43d10-normal-tv-noir-448199.html,30/03/2023 20:42:54,CONTRASTE ,3000
79,ALG,Télévisions,TV LED & LCD,"Brandt Téléviseur 50"" UHD 4K - BA50G600L -Garantie 2 ans-Noir",Brandt,,65990.0,1,65990.0,DZD,https://www.jumia.dz/brandt-televiseur-50-uhd-4k-ba50g600l-garantie-2-ans-noir-427979.html,30/03/2023 20:42:56,SKU, BR342EL1MBVZKNAFAMZ
80,ALG,Télévisions,TV LED & LCD,"Brandt Téléviseur 50"" UHD 4K - BA50G600L -Garantie 2 ans-Noir",Brandt,,65990.0,1,65990.0,DZD,https://www.jumia.dz/brandt-televiseur-50-uhd-4k-ba50g600l-garantie-2-ans-noir-427979.html,30/03/2023 20:42:56,Poids (kg), 10
81,ALG,Télévisions,TV LED & LCD,"Brandt Téléviseur 50"" UHD 4K - BA50G600L -Garantie 2 ans-Noir",Brandt,,65990.0,1,65990.0,DZD,https://www.jumia.dz/brandt-televiseur-50-uhd-4k-ba50g600l-garantie-2-ans-noir-427979.html,30/03/2023 20:42:56,Taille de l'écran (pouces), 50.0
